Michael P.,4.0 star rating,09/25/21, A+ expensive product , Good product with good taste. Initial product comes with a ceramic storage bowl and reusable shaker. Initial price is reasonable for these items. My only complaint is the product is expensive for a reoccurring subscrition basis. 30 day supply at a little over $3 a day + shipping and handling for $100 a month…yeah…no. I would revert back to other c...Read MoreRead more about review stating A+ expensive productompetitors such as 1st Form who have both vitamin & drink supplement for less cost. I would explore other brands before considering jumping back to Athletic Greens simply for the cost. Read LessRead less about review stating A+ expensive product
Amy D.,5.0 star rating,09/25/21, Amazing , Amazing 
Victoria J.,5.0 star rating,09/25/21, Great taste and obvious effects ," Athletic Greens is the best-tasting mix I've tried! It's not grassy and after using it for about 2 months now, I have been noticing the great effects since about the 2nd or 3rd week! I'm definitely hooked and telling all my loved ones about it. 100% recommend it to anyone. "
Angelina A.,5.0 star rating,09/25/21, Full of Life , Athletic Greens have given us our energy back! And it doesn’t hurt that it’s delicious! 
Diane M.,5.0 star rating,09/25/21, Feeling good! , Been taking AG for 3 months & feel great! Lots of energy and gut health is improved! 
Jennifer M.,5.0 star rating,09/25/21, Great , I feel more focused and energized now that I've started taking Athletic Greens. It's an easy and tasty way to get all of the essentials my body needs and tastes great! 
Matt W.,5.0 star rating,09/25/21, Excellent ," Good quality product and service, will continue to use daily "
Diana L.,4.0 star rating,09/25/21, Good taste but expensive , The greens are pleasant tasting with water or almond milk. I called to see if there was a less expensive plan and was told no. 
Erin T.,5.0 star rating,09/25/21, Great morning routine , I love my morning routine of drinking a big glass of water with Ag1. Its the only green drink thats not gross and has all the goods. My stomach feels good after drinking it. That's important. 
Susan W.,5.0 star rating,09/25/21, So grateful for this product! ," I have had a tremendous weightloss success in the past year loosing over 100lbs. The downside however was not getting the right vitamins and minerals to help sustain my health. I was feeling weak at times and suffering from leg cramps and other issues I wasn't prepared for (low blood pressure, hair loss, dizziness). My body needed time to acclamat...Read MoreRead more about review stating So grateful for this product!e. Since I started on the athletic greens I have increased my overall health and feel so much better. I don't have the low energy levels or leg cramps or dizziness and I feel like my body can now benefit from the well rounded nutrients, vitamins and minerals that I didn't have the knowledge I required during my health amendments. Read LessRead less about review stating So grateful for this product!"
Lorrie M.,5.0 star rating,09/25/21, Perfect , I love the A greens I wish I could just purchase the small box of single pkgs due to being out of work from a illness it was recommended to me me by an nutritionist and I gave it a try and absolutely one of the best I have ever tried  Let me know if you sell only the small package till I get back on my feet otherwise price is high 🥲 Thank...Read MoreRead more about review stating Perfect you  Lorrie Read LessRead less about review stating Perfect
Joseph V.,5.0 star rating,09/25/21, Great way to start the , Great way to start the day. We’ll worth the price. 
Adam W.,4.0 star rating,09/24/21, Very good , Would give 5 stars if it wasn't so expensive 
John L.,5.0 star rating,09/24/21," Great product, taste great "," Great product, taste great "
Carter J.,5.0 star rating,09/24/21, Absolutely Essential , Hands down the best supplement for anyone and everyone. It has all of the essential vitamins and nutrients that the human body needs to thrive. I have been taking Athletic Greens for a few months now and already know I am going to be a lifelong proud customer. 
Greg N.,5.0 star rating,09/24/21, Excellent daily supplement! ," Highly recommend everyone takes this everyday! Has made a big difference in not just my morning routine, but entire day. "
Sarah E.,1.0 star rating,09/24/21, Taste terrible , Taste terrible 
Patrick P.,5.0 star rating,09/24/21, GREAT BUT PRICEY ," Love the product, love what they offer but at times I have a tough time with the cost which is up there. I understand you get what you pay for and their quality is great just wish it was a little more cost affordable for me. "
Nate S.,4.0 star rating,09/24/21, Recommended ," This is the first greens supplement I’ve tried. Based on recommendations of trusted friends, I tried it. It’s been very good. It’s quick and easy, tastes good and let’s me start my day strong. I used to struggle to get veggies into my diet, now I know I’m getting some everyday and that’s very helpful. "
Mary Q.,5.0 star rating,09/24/21, Easy to use. Convenient! , Easy to use. Convenient! 
Aaron D.,5.0 star rating,09/24/21, Delicious and Convenient ," One scoop and 8 ounces of water. Love the simplicity, convenience and nutrient packed product. "
Robert S.,5.0 star rating,09/24/21, So Easy And Peace Of Mind ," I take my health and nutrition VERY seriously. AG1 makes it so easy to make sure I'm getting vital nutrients, including when traveling, and it's so easy to do! "
Francisco M.,5.0 star rating,09/24/21, Excellent results , I have been taking AG for nearly 2 months and feel much better. It is a new part of my health routine. 
bryan g.,5.0 star rating,09/24/21, Enjoyable! , Enjoyable! 
Wendy G.,5.0 star rating,09/24/21, Excellent Product , Very happy with the quality and results of Athletic Greens! 
Christopher S.,5.0 star rating,09/24/21, Awesome way to start the morning , Feeling great and healthier with this simple routine 
Braden P.,4.0 star rating,09/24/21, It has become my routine ," It has become my routine for about I'd say a month now. And I recently had a week off from work and I was out of my routine so I stopped taking it ""unknowingly"". And I noticed I could feel a significant difference in my energy levels and my overall physical well-being. Felt sluggish and less coherent. It's a good product I would recommend it. Mayb...Read MoreRead more about review stating It has become my routinee a choice of flavors, after a while the flavor of it kind of just blends in and you don't really notice it anymore, sometimes it feels like a chore to drink it in the morning. So maybe some additional flavors or something to spice it up a little bit I'd recommend. Thank you Read LessRead less about review stating It has become my routine"
