Unji U.,5.0 star rating,10/28/21, I like it , I feel the same as before but I’m sticking with it bc I think it must be good for me. Taste is good. Nice to start the day with a healthy habit. 
Sean H.,5.0 star rating,10/28/21, Amazing , Love the AG1 and all the other products. 
Gage L.,5.0 star rating,10/28/21, Morning Kick-Start!!! , AG1 has become a vital regimen to my morning routine. Mix with water right before morning exercise and am ready to get after the day!!! 
Xzavier R.,4.0 star rating,10/28/21, Athletic Greens ," Great product, overall feel better when I’m taking it, but just so expensive. "
Scot G.,5.0 star rating,10/27/21, Great Product ," Taste great, full of great nutritional content and is smooth to mix! "
Monica V.,5.0 star rating,10/27/21, Great so far ," My husband and I are both loving AG in the morning! We both agree that it's convenient, tasty, and makes us feel like we are more vibrant and well. Looking forward to another month. And will you add Akkermansia eventually? "
Pennie C.,5.0 star rating,10/27/21, I was not expecting to ," I was not expecting to feel a good as I have been since taking athletic greens. I don't have that loggy feeling in the middle of the day. I have so much more energy, one morning I literally chugged the whole bottle my body was craving it and I haven't missed a day since I started taking it. Thank you for providing us with such a wonderful gift we can't imagine not having it every day. Pennie "
John C.,5.0 star rating,10/27/21, Great product , I enjoy having my supplement first thing every morning. It gets me feeling ready for the day. 
bennett h.,3.0 star rating,10/27/21, Mehh ," The taste is pretty bad, tastes like artificial sweetener. Also, lots of grit at the bottom of my water bottle every time. I've even tried using a larger bottle and slightly less powder but it still doesn't all dissolve "
Deborah L.,5.0 star rating,10/27/21, Tastes great and feels good ," Athletic Green are easy to drink and taste great. I take mine first thing in the morning. I am an endurance athlete and a mom so I need to stay healthy and recover quickly. So far, so good. "
Sarah B.,5.0 star rating,10/27/21, Tasty , Nice to have a healthy drink that taste good too. 
Marsha P.,5.0 star rating,10/27/21, Eureka! ," After trying so many combinations of supplements over the years, this is the one! And, in contrast to the other supplements I’ve tried, this one produces tangible differences in how I feel. Less muscle and tendon aches, better digestion, more energy—just to name a few. AND—it’s easy to take. No more gagging down large capsules. I highly recommend! "
Holly M.,5.0 star rating,10/27/21, Worth every penny! , Each day I find that these greens adds energy and confidence in my health and staying well. One of the best investments in my health I have made in a long time. 
Rob N.,5.0 star rating,10/27/21, Great start to my day!! ," At 54, you just don’t have that zip you did in your thirties, but with athletic greens i feel like i’m stronger, leaner and healthier than i ever been. thank you "
Michael B.,5.0 star rating,10/27/21, My Daily Supplement , Taking Athletic Greens has become a great daily habit for making sure I get my daily supplements that my diet may not provide. And it is a very good probiotic. 
Jarrod P.,5.0 star rating,10/27/21, I enjoy having athletic greens , I enjoy having athletic greens as a part of my daily routine 
Brandon D.,2.0 star rating,10/27/21, Athletic greens , Taste is not great. 
Madalyn M.,5.0 star rating,10/27/21, I swear by this product , I used to take 2-5 supplements and still not be regular. Athletic Greens is a one-stop shop and I literally will take it forever. 
Jillian J.,5.0 star rating,10/26/21, Love it! ," I've had other greens drinks before and could barely drink them, so I was in love with this product after the first time I had it! I think it has a sweetness to it, and I honestly would drink it more than once a day if I could. "
Aris S.,5.0 star rating,10/26/21, We love it... , My wife and I love the AG1 drink mix. I am a compulsive cyclist and she is a well-rounded athlete. We enjoy it daily and we notice the difference. 
Brett C.,5.0 star rating,10/25/21, Great product! , We’ve been enjoying Athletic Greens for years now and enjoy the benefits of its nutrition and the amazing taste. I always recommend Athletic Greens to members of my family and other athletes at my gym. 
karis c.,5.0 star rating,10/25/21, Increased energy , I love that greens taste great and are an easy self care addition. 
Joselin C.,5.0 star rating,10/25/21, My morning feel good , Athletic greens has become a morning staple for me and it serves more than just a morning drink. It makes me feel accomplished and accountable for my health. I have tried a few other green juices and athletic greens has been the best tasting one yet. 
Kyle N.,5.0 star rating,10/25/21, Good stuff ," I prefer the travel packs for convenience sake, but the truth is the good inside are what matters. I love this product. "
Lynne R.,5.0 star rating,10/25/21, A great product , Tastes good and I feel better when I drink Athletic Greens. 
Michael L.,5.0 star rating,10/25/21, AG1 Pouch ," Great product, the only negative is the price. A bit pricey, but a good product. "
J L.,3.0 star rating,10/25/21, Great health benefits - Taste meh for price ," The product is jam packed with nutrients, but the taste of spirulina in the morning is hard to shove down after a while. For the price of this, I was hoping it could taste a slight bit different "
william s.,4.0 star rating,10/24/21, Great product ," Really like the product, was skeptical. Flavor is good, like the colour. Price is pretty rough, tough pill to swallow. "
Charles W.,5.0 star rating,10/24/21, It seems like it has , It seems like it has balanced out my digestive system 
Chris O.,5.0 star rating,10/23/21, Felt better the first week ," More energy, more clarity and I even slept better. "
Marc W.,5.0 star rating,10/23/21, Takes your health up a couple of notches , I had a physical after two months of use. This certainly made this 55 year old appear much younger in the results of the blood test. Worth the adjustment for me to keep orders coming. 
Deberah G.,5.0 star rating,10/23/21, I love the taste of ," I love the taste of AG1, and how it makes me feel "
Tyler P.,5.0 star rating,10/23/21, Good stuff , Good stuff 
Steven M.,5.0 star rating,10/23/21, Welldone , Brought 1 bag to see how I feel. Now I have a subscription.  
David C.,4.0 star rating,10/23/21, Happy with product , Very impressed. One downside not much magnesium and potassium. Feed the need to supplement magnesium separately. Minor comment I like the shaker bottle but it’s hard to get the product in to bottle. Top is too small for scooper. Overall love the product. I can feel the difference 
Beth H.,5.0 star rating,10/23/21, Love the taste , So much better than every other mix I’ve had… I add a little ice cube & squeeze of lemon & it’s a perfect start to my day! 
Clinton C.,5.0 star rating,10/23/21, Energy. , I have more energy at the end of the day. 
Elena S.,5.0 star rating,10/23/21, customer service , very happy 
Michelle S.,5.0 star rating,10/23/21, AG tastes good and adds ," AG tastes good and adds an extra boost to my day, by knowing I’m doing something healthy for myself and feeling the difference. "
Karen B.,3.0 star rating,10/23/21, Wish I liked it more ," I really appreciate how much goodness is included in AG, but I am struggling with the taste. I have tried it with soy/almond milk and in smoothies with fruit and/or plain yogurt but haven't found anything that works for me. "
Nathan H.,5.0 star rating,10/23/21, Easy to make a habit , Very pleased with the product and the service so far. Thanks! 
Debi S.,5.0 star rating,10/23/21, Love it! ," Over the years, I have had a repertoire of dehydrated greens which I added to smoothies and sometimes taken just in water but Athletic Greens was a game changer for me! I can definitely *feel* it moving and working in my body! I have noticed increased vitality and endurance. With all the vitamins and minerals plus adaptogens included, With the exception of Vitamin D, which was included in my initial purchase, I have ended up only needing to have this one, clean and refreshing drink each morning! I never have to remind myself to mix up a glass because it makes me feel that good! Thanks AG! "
Brett F.,5.0 star rating,10/23/21, Great! , Great part of a healthy lifestyle. Maybe add protein or mct? 
Susanne S.,5.0 star rating,10/23/21, Better Than Anticipated , I love the convenience and it actually tastes good! 
Loren H.,4.0 star rating,10/22/21, good product , too expensive 
Jenna R.,5.0 star rating,10/22/21, Amazing! Life changing for a , Amazing! Life changing for a mom of three girls under three!! 
Laura S.,5.0 star rating,10/22/21, Game Changer! , I absolutely love my AG! It's so easy to prepare first thing in the AM and I actually look forward to it. I feel more energized almost immediately and am ready to take on the day. 
